category,title,price,rating,review_count,availability,discount
clothing,"Lutron Caseta Smart Lighting Kit w/ Hub, 2 Original Dimmer Switches, 2 Pico Remotes, & More, for LED Bulbs, Works w/ Alexa, Apple Homekit, Google Home, 150W Single-Pole/3-Way, P-BDG-PKG2W-A",169.9,4.5,277,2,30.64
clothing,"Mens Messenger Bag 15.6 Inch Waterproof Vintage Genuine Leather Waxed Canvas Briefcase Large Leather Computer Laptop Bag Rugged Satchel Shoulder Bag, Brown",49.99,4.5,562,1,6.35
clothing,Deluxe Shoe Care Kit,19.95,4.5,793,9,5.79
clothing,Men's IRONMAN Classic 30 38mm Watch,47.92,4.5,467,4,9.38
clothing,"Sling Bag, Stylish Crossbody Bag with Adjustable Shoulder Strap, Water-resistant Shoulder Bag for Men and Women Multipurpose Sling Backpack for Travel, Cycling, Work, Sport, Hiking, Gym, Black",35.24,4.5,323,2,6.38
clothing,"Knee Brace Meniscus Tear Support For Arthritis Acl, Mcl Pain Patented 4-way Adjustable NonSlip Wraparound Strap Dual Side Stabilizer For Patella Stability Size [medium]",32.49,4.5,752,1,6.8
clothing,Texas Instruments TI-89 Titanium Graphing Calculator (packaging may differ),139.75,4.5,278,2,20.25
clothing,"Women's Microfiber Campus Backpack, Classic Black, One Size",107.36,4.5,259,4,11.89
clothing,"Laptop Bag T210, Messenger Shoulder Bag for Laptop or Tablet, Sleek, Durable & Water-Repellent Fabric",14.99,4.5,570,6,4.43
clothing,"Men's Tagless Boxer Underwear, Exposed Waistband, Multi-packs Available",23.98,4.5,860,4,3.61
clothing,"Amazon Basics 6-Pack LR44 Alkaline Button Coin Cell Battery, 1.5 Volt, Long Lasting Power, Mercury-Free",5.25,4.5,384,8,0.55
clothing,"PandaEar Set of 3 Silicone Baby Bibs Waterproof, Soft, Unisex, 10-72 Months (Brown/Blue/Green)",8.45,4.5,702,5,1.15
clothing,"Ridge Wallets for Men - Slim Minimalist Wallet For Men, Front Pocket Wallets for Men, RFID Wallet For Men - Card Holder Wallet (Half Dome)",62.0,4.5,23,1,6.44
clothing,"ADJUSTABELL® Dumbbell |12.5lb, 25lb, 55lb | Single or Pair",149.99,4.5,845,4,24.53
clothing,"Samsung Electronics Galaxy Watch 4 Classic 46mm Smartwatch with ECG Monitor Tracker for Health Fitness Running Sleep Cycles GPS Fall Detection Bluetooth US Version, Black (Renewed)",83.0,4.5,82,3,19.98
clothing,"SUNEE Spiral Notebooks College Ruled, 1-Subject, 4 Pack, 8 x 10-1/2 inch, 70 Sheets per Notebook,3-Hole Punched Paper,Green,Grey,Beige,Red Spiral Lined Notebooks for Work, Home&School,Writing Journal",16.99,4.5,914,5,0.9
clothing,"Air Jungles Odor Deodorizer Balls for Shoes, Gym Bags, Drawers, and Locker, Fresh Linen, Natural Tea polyphenols and Essential Oil Long Lasting Odor Eliminator Air Freshener Twist Ball",11.99,4.5,442,7,3.07
clothing,"RAYMYLO One Gallon Water Bottle Insulated, Triple Walled Vacuum Stainless Steel (Cold for 48 Hrs), Leak Proof & Non-BPA, Large Water Flask Jug with Paracord Handle & Straw Spout Lids",49.99,4.5,642,4,14.72
clothing,24 Pack 17inch Wholesale Bulk Clear Backpack In Assorted Colors,200.0,4.5,700,2,35.73
clothing,Grip Strengthener Forearm Strengthener Hand Grips Strengthener Kit - 5 Pack Adjustable Resistance,16.99,4.5,797,6,4.47
clothing,Men's Athletic Cushioned Quarter Socks (with Arch Compression for a Secure Fit (6-Pair),16.5,4.5,872,5,3.96
clothing,"womens Value, Crew Soft Moisture-wicking Socks, Available in 10 and 14-packs",8.79,4.5,45,5,1.2
clothing,"Fit & Fresh Cool Coolers Kids Lunch Box Ice Packs, Slim Ice Packs for Lunch Bags, Lunch Ice Packs Reusable-Multicolored, Set of 4 (Penguin)",7.99,4.5,304,10,1.14
clothing,"Bed Head Hair Wax Stick for a Soft, Pliable Hold, Hair Care Slick Back Stick Styling Product with Beeswax & Japan Wax, 2.57 oz",15.99,4.5,548,10,2.07
clothing,"Authority Laptop Backpack Deluxe, Eco Black Deluxe",159.0,4.5,370,1,28.16
clothing,Backpack for Kids 5 Piece Creeper Zombie School Lunch Bag Gamer,43.95,4.5,536,2,12.13
clothing,Men's Eversoft Cotton Stay Tucked V-Neck T-Shirt,17.48,4.5,160,10,3.29
clothing,Pro Drip Version Golf Balls,37.97,4.5,621,3,7.59
clothing,Wonderlust by Michael Kors for Women 3.4 oz Eau de Parfum Spray,44.1,4.5,651,3,8.55
clothing,Fashion Trend Backpack Anime Cosplay Laptop Backpack With USB and Cute Cartoon Pattern (black 1) (pink),34.99,4.5,719,1,5.97
clothing,"SSC813 Solar Watch for Men - Prospex Speedtimer Collection - Stainless Steel, Lumibrite Display, Water-Resistant 100M",506.25,4.5,134,1,53.25
clothing,"Cross Body Fanny Pack for Women, Fashion Waist Packs, Crossbody Bags, Belt Bag with Adjustable Strap (Black)",15.99,4.5,799,5,1.69
clothing,"Womens Socks, Ruffle Turn-Cuff Casual Ankle Socks Breathable Cool Knit Cotton Lettuce Crew Frilly Sock 6 Pack",14.99,4.5,152,7,1.98
clothing,"unisex adult Multiplier Backpacks, Camo, One Size US",29.99,4.5,485,1,2.98
clothing,Reflective Lens Round Trendy Sunglasses,13.99,4.5,68,5,2.56
clothing,"Creator 2 Backpack, Gradient Rose Tone Pink/Onix Grey, One Size",29.99,4.5,681,3,2.87
clothing,"Oxford Composition Notebooks, Comp Book for School, School Supplies, Notebooks for School, 6 Pack, College Ruled Paper, 9-3/4 x 7-1/2 Inches, 100 Sheets, Assorted Pastel Covers (63760)",11.85,4.5,972,6,2.79
clothing,"Holy Hydration! Makeup Melting Cleansing Balm, Face Cleanser & Makeup Remover, Infused with Hyaluronic Acid to Hydrate Skin, 2 Oz",11.0,4.5,628,7,1.42
clothing,Scrubs for Women Set - Stretch V-Neck Scrub Top & Jogger Pant with 8 Pockets,29.99,4.5,350,3,7.54
clothing,"Main Campus FX Backpack - Travel, or Work Bag w 15-Inch Laptop Pack with Leather Trims, Black",44.95,4.5,438,2,5.92
clothing,LiCB 20 Pack LR44 AG13 357 303 SR44 Battery 1.5V Button Coin Cell Batteries,5.99,4.5,509,8,1.17
clothing,Men's Tag-Free Cotton Briefs,19.99,4.5,392,8,1.32
clothing,"Texas Instruments TI-30X IIS 2-Line Scientific Calculator, Lavender",44.99,4.5,586,3,6.14
clothing,Backpack for School Boys Backpacks for Kids Camo Bookbag for Middle School Bags Waterproof Travel Back Pack,29.99,4.5,173,2,2.67
clothing,"SONGMICS Jewelry Organizer, LED Jewelry Cabinet Wall or Door Mounted, Lockable Rounded Wide Mirror with Storage, Interior Mirror, 3.9 x 16.5 x 42.5 Inches, White Surface with Greige Lining UJJC026W01",149.99,4.5,417,3,25.37
clothing,"Amazon Basics 4-Pack CR1632 Lithium Coin Cell Battery, 3 Volt, Long Lasting Power, Mercury-Free",6.07,4.5,414,5,1.44
clothing,"Amazon Basics 3-Ring Binder with Zipper - O-Ring, 3 Inch, Black",25.29,4.5,784,2,7.41
clothing,"Nxtrnd XTD Scrunch Football Socks, Extra Long Padded Sport Socks for Men & Boys",19.95,4.5,999,8,1.77
clothing,"Crayola Colored Pencils Bulk, Kids School Supplies For Teachers, 12 Packs with 12 Colors [Amazon Exclusive]",25.98,4.5,100,4,2.91
clothing,Crayola Crayons 24 Colors (Pack of 4),6.99,4.5,497,8,1.35
clothing,UNBREAKcable Apple AirTag Holder - 4 Pack [Fit Tightly Design] [Easy to Install] [Hold Air Tag Securely] Waterproof TPU Shell Protective Case with All Metal Keychain Key Ring Clip,21.99,4.5,606,3,1.63
clothing,"Men's Max Cushioned Crew Socks, Moisture-Wicking with Odor Control, Multi-Pack",14.98,4.5,970,5,2.36
clothing,"Dr. Scholl's Air-Pillo with Memory Foam Insoles, Unisex (Men 7-13) (Women 5-10), 1 Pair, Trim to Fit Inserts",3.48,4.5,281,5,0.49
clothing,"Weight Bench Press, Adjustable Workout Benches for Home Gym Dumbbell Exercise, 800 LB Stable Incline Decline Bench for Full Body Workout, 2 Sec Fast Folding Strength Training Sit up Bench",69.99,4.5,970,4,19.39
clothing,"Carry on Backpack, Extra Large 40L Flight Approved Travel Laptop Backpack with USB Port, 17 Inch Water Resistant Luggage Computer Daypack College Overnight Weekender Bag for Men & Women, Black",33.99,4.5,842,3,5.86
clothing,Warm & Cozy Ultra-Luxe Cloud Sock for Women & Men - Super Soft Luxurious Fabric Sleep Socks,9.98,4.5,938,10,0.83
clothing,Franklin Sports Badminton Racket + Birdie Set - Replacement Badminton Equipment for Kids + Adults - 2 Player - 4 Player Badminton Racket Sets,12.99,4.5,811,7,2.6
clothing,"Teen Girls Casual Backpack High Middle School Daypack Women Daily Travel Laptop Bag (1# Blue, 26 Liters)",27.8,4.5,833,2,1.79
clothing,24 Pack Classic Backpacks in Bulk Wholesale Back Packs for Boys and Girls (Assorted 12 Color Pack),89.0,4.5,371,1,20.97
clothing,"Owala Harry Potter FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports and Travel, BPA-Free Sports Water Bottle, 24oz, Ravenclaw",28.57,4.5,820,1,8.47
clothing,2024 Newest Ultra Boost Inserts Double-Sided Adhesive Pads Sticky Bikini Padding Inserts for Sports Bra Swimsuit,19.99,4.5,605,6,1.03
clothing,"S2 MAX Electric Scooter, 40.4 Mi Long Range & 19 MPH, 650W MAX Motor Power, 10'' Pneumatic Tires, Split Hub Set, Dual Braking System and Cruise Control, Foldable Commuter E-Scooter for Adults",499.99,4.5,358,2,146.42
clothing,Unisex-Baby 8-Pack Short Sleeve Onesies Bodysuits,15.88,4.5,546,7,2.78
clothing,boys Ecosmart Cotton Tank Undershirt 5-Pack,9.0,4.5,37,5,0.85
clothing,"Large Travel Backpack For Women Men,Carry On Backpack,Hiking Backpack Waterproof Outdoor Sports Rucksack Casual Daypack Travel Essentials（Black）",33.29,4.5,635,4,9.34
clothing,"Pencil Case for Men Women, Large Pen Bag for Adults, Portable Pencil Pouch Aesthetic with Handle, Zipper Cases for Office Organizer",12.99,4.5,48,8,1.6
clothing,18K Gold Plated Bracelet Gold/White/Black Clover Bracelet Set for Women Four Leaf Lucky Bracelets Jewelry Gifts for Women,15.98,4.5,293,9,3.77
clothing,Women's Coquette Slipper,119.95,4.5,607,4,31.71
clothing,"Workout Gloves for Men and Women, Exercise Gloves for Weight Lifting, Cycling, Gym, Training, Breathable and Snug fit",11.85,4.5,560,9,2.26
clothing,"Minecraft 5-Piece Set: 16 Backpack, Lunchbox, Utility Case, Rubber Keychain, and Carabiner",24.99,4.5,879,2,6.83
clothing,Racerback Sports Bras for Women - Padded Seamless High Impact Support for Yoga Gym Workout Fitness,29.99,4.5,321,1,5.29
clothing,Looxii Muslin Burp Cloths 100% Cotton Large 20''x10'' Extra Soft and Absorbent 6 Pack Baby Burping Cloth for Boys Girls (Dark Green),9.99,4.5,146,8,1.62
clothing,"Sports Headbands for Men (5 Pack),Moisture Wicking Workout Headband, Sweatband Headbands for Running,Cycling,Football,Yoga,Hairband for Women and Men",9.58,4.5,999,6,2.33
clothing,"Gym Bag for Women, Travel Duffel Bag with USB Charging Port, Weekender Overnight Bag with Wet Pocket and Shoes Compartment for Women, Travel, Gym, Yoga (Beige)",29.99,4.5,191,1,7.61
clothing,School Backpack for Teen Girls Bookbags Elementary High School Corduroy Laptop Bags Women Travel Daypacks (Strawberry Beige),30.49,4.5,243,3,7.61
clothing,All-Purpose Support Medium Arch Insoles (Blue) - Trim-To-Fit Orthotic Shoe Inserts - Professional Grade,54.95,4.5,71,4,3.58
clothing,Hoops Elite Pro Backpack BLACK/BLACK/MTLC COOL GREY,96.99,4.5,448,4,17.03
clothing,"Barbie 4 Piece Backpack Set, Sparkle & Shine with this Magic Flip Sequin School Bag for Girls with Zip Front Pocket, Pink",45.49,4.5,256,4,9.85
clothing,"Daisy, EDT Spray, 3.4 Fl Oz",58.0,4.5,158,2,5.27
clothing,Women's Disquette Slipper,109.95,4.5,884,4,27.27
clothing,"Mead Spiral Notebooks, 6 Pack, 1-Subject, College Ruled Paper, 8"" x 10-1/2"", 70 Sheets, Assorted Bright Colors (830050-ECM)",9.99,4.5,723,7,2.88
clothing,Tweezerman Stainless Steel Slant Tweezer - Eyebrow Tweezers for Women and Men (Black),18.99,4.5,277,8,2.94
clothing,50 Pack Backpacks in Bulk 17 Inches Wholesale Back Pack Basic Backpack for adult Lightweight Outdoor Travel Bookbags(5 Colors),179.99,4.5,134,1,48.54
clothing,"Xenvo Pro Lens Kit for iPhone and Android, Macro and Wide Angle Lens (NOT A TELEPHOTO Zoom Lens) with LED Light and Travel Case Black",39.99,4.5,86,3,2.72
clothing,"Amazon Basics Rectangular Eraser, 24 Count, Pink",6.55,4.5,32,6,0.37
clothing,"Sonic The Hedgehog Backpack for Boys & Girls, Shadow 16 Inch Schoolbag with 3D Features, Durable School Bag for Kids",39.99,4.5,163,4,10.47
clothing,"L'Oreal Paris Collagen Daily Face Moisturizer, Reduce Wrinkles, Face Cream 3.4 oz",22.98,4.5,319,1,1.62
clothing,4 Pcs Horsehair Shine Shoes Brush Kit Polish Dauber Applicators Cleaning Leather Shoes Boots Care Brushes Suede Cleaner Brush with Microfiber Shoe Cloth(4 Pcs Style A),8.99,4.5,475,6,0.66
clothing,"Pendaflex Two Tone Color File Folders, Letter Size, Assorted Colors (Teal, Violet, Gray, Navy and Burgundy), 1/3-Cut Tabs, 5 Color, 100/Box, (02315)",26.99,4.5,51,1,2.86
clothing,Bombshell Fine Fragrance 8.4oz Mist,20.0,4.5,738,6,3.41
clothing,"A11N Portable Pickleball Net System, Designed for All Weather Conditions with Steady Metal Frame and Strong PE Net, Regulation Size Net with Carrying Bag",79.99,4.5,559,1,21.88
clothing,Backpack | Chase Rubble Marshall Boys Backpacks | School Bag for Kids,22.99,4.5,387,2,1.71
clothing,"Girls Hanes Toddler Girls' Potty Trainer Briefs, 6-Pack",11.99,4.5,240,10,0.69
clothing,"ALL INCLUDED 10 Set Sturdy Packing Cubes for Suitcases,OlarHike Travel Essentials,UPGRADED Anti-Tear Stitching, NEW Improved Luggage Packing Organizers for Travel Accessories(Black)",19.99,4.5,682,5,5.32
clothing,"Boot Dryer - Silent Shoe Dryer & Warmer For Work Boots, Gloves & Shoes - Fanless Convection Dry - Helps Reduce Odor",37.99,4.5,700,1,5.26
clothing,No Tie Shoelaces System with Elastic Laces - One Size Fits All Adult and Kids Shoes,9.99,4.5,832,10,0.61
clothing,Sportswear Hayward Backpack (26L) (Black),77.0,4.5,646,4,16.48
clothing,Women's Easy Does It® Underarm-smoothing With Seamless Stretch Wireless Lightly Lined Comfort Bra Rm3911a,21.99,4.5,291,1,2.95
clothing,Women's Hiking Pants Quick Dry Lightweight Water Resistant Elastic Waist Cargo Pants for All Seasons,37.99,4.5,474,2,6.14
clothing,Quick Flip GO Water Bottle 24-36 OZ | Push Button Lid | Leakproof & Packable for Travel & Sports | Insulated Stainless Steel | BPA-Free,25.0,4.5,746,4,6.7
clothing,"Paper Mate Arrowhead Pink Pearl Cap Erasers, 144 Count",11.88,4.5,476,9,2.63
clothing,Sharp EL-1197PIII Heavy Duty Color Printing Calculator with Clock and Calendar,85.23,4.5,777,4,24.81
clothing,"AdTech 220-345-5 Hot Glue, 4 Inch Mini Size, Clear, 550 Sticks, Count",24.48,4.5,437,3,3.48
clothing,"DALINDA Lunch Bag Lunch Box for Women Men Reusable Insulated Lunch Tote Bag,Leakproof Thermal Cooler Sack Food Handbags Case High Capacity forTravel Work School Picnic- Black",9.59,4.5,750,9,0.61
clothing,"Hard Shell Carry on Luggage Airline Approved, Carry on Suitcases with Wheels, Lightweight Luminous Textured Travel Luggage, Tsa Approved, 20 Inch Small Carry-On, Black",144.49,4.5,579,4,10.92
clothing,"TESSAN European Travel Plug Adapter, Europe Power Plug with 2 USB Ports, Type C Outlet Adaptor Charger for US to Most of Europe EU Iceland Spain Italy France Germany",11.18,4.5,324,5,0.93
clothing,"Reshoevn8r Waterproof Shoe Protector for Water & Stain - Water Repellent for Sneakers, Suede, Canvas, Leather or White Shoe (6.5oz)",24.88,4.5,958,1,5.17
clothing,"Watch Link Removal Kit, BYNIIUR Watch Repair Kit, Watch Case Opener Spring Bar Tools, Watch Battery Replacement Tool Kit, Watch Band Link Pin Tool Set with Carrying Case and Instruction Manual",18.99,4.5,126,8,4.3
clothing,"Amazon Basics Laptop Backpack Fits Up to 17-Inch Laptops, Black",26.11,4.5,998,1,2.71
clothing,PGSONIC 20 Pack CR2450 3V Lithium Coin Battery,9.99,4.5,565,6,2.44
clothing,Unisex Hustle 5.0 Backpack,48.5,4.5,324,2,12.39
clothing,Golf Balls,34.99,4.5,211,2,7.61
clothing,6 Pairs Ankle Athletic Running Socks Low Cut Sports Tab Socks for Men and Women,16.95,4.5,857,8,2.44
clothing,Illuminator AE1500WH Series | 10-Year Battery | LED Backlight | 5-Alarms | 1/100 Sec Stopwatch | Men's Digital Watch,21.92,4.5,844,10,2.06
clothing,"5 Pairs Stud Earrings Set, Hypoallergenic Cubic Zirconia 316L Earrings Stainless Steel CZ Earrings 3-8mm (Steel color)",9.99,4.5,502,6,0.68
clothing,9 Pairs Gold Hoop Earrings Set for Women Girls Gold Twisted Huggie Hoops Earrings 14K 18K Gold Plated for Girls Gift Lightweight,17.99,4.5,771,9,1.03
clothing,"28L Dual-Compartment Backpack, Durable Pack with Laptop Sleeve and Duravax Abrasion Resistant Base, Black, One Size",89.99,4.5,23,1,7.08
clothing,Womens' Sports Bra Longline Wirefree Padded with Medium Support,19.99,4.5,831,5,3.65
clothing,"Argan Oil of Morocco Curling Perfection Curl-Defining Cream, Hair-Smoothing Anti-Frizz Cream to Define All Curl Types & Hair Textures, Paraben-Free, Sulfated-Surfactants Free, 6 oz",7.97,4.5,600,5,0.52
clothing,"Sooez 𝐎𝐫𝐢𝐠𝐢𝐧𝐚𝐥 High Capacity Pencil Case, Big Pencil Bag Pouch Box Organizer Pen Case, Portable Journaling Supplies with Easy Grip Handle & Loop, Aesthetic Supply for Girls Adults, Mint Green",9.99,4.5,453,9,1.01
clothing,"Brasilia XLarge Backpack 9.0, Black/Black/White, Misc",40.0,4.5,691,3,3.03
clothing,"Grace Expandable Carry On Luggage Airline Approved, 20 Inch Hardside Carry On Suitcase with Wheels, Travel Harshell Spinner Small Luggage with Tsa Lock, Blue, 20-Inch Carry-On",139.99,4.5,572,4,27.41
clothing,"Bentgo Kids Lunch Bag - Durable, Double-Insulated Lunch Bag for Kids 3+; Holds Lunch Box, Water Bottle, & Snacks; Easy-Clean Water-Resistant Fabric & Multiple Zippered Pockets (Mermaid)",24.99,4.5,21,1,3.93
clothing,"Uniball Jetstream RT 12 Pack, 0.7mm - Black Ballpoint Pens - Wirecutter Best Pen, School Pens, Ink Pens | Ballpoint Pen, Colored Pens, Fine Point, School Supplies",18.85,4.5,866,6,1.59
clothing,"Gaoye Blue Light Blocking Glasses - 3 Pack Fashion Square Fake Eyeglasses, Anti UV Ray Computer Gaming Glasses, Blue Blockers Glasses for Women/Men, Matte Black+Leopard+Transparent",9.99,4.5,138,6,2.63
clothing,"Mens Smart Wallet Card Holder for AirTag: Leather, Compatible with Apple Air Tag, RFID Blocking, Slim, Carbon Fiber, Minimalist - 9-14 Card Capacity | ID Window | Cash Slot (Black)",39.99,4.5,94,1,7.82
clothing,"Canvas Laptop Backpack, Bag for Men Women,Travel Work Rucksack Fits 15.6 Inch Laptop, Bookbag with USB Charging Port",49.99,4.5,269,4,12.05
clothing,"Better Office Products Two Pocket Portfolio Folders, 50-Pack, Blue, Letter Size Paper Folders, 50 Pieces, Blue",18.99,4.5,671,5,5.31
clothing,"MATEIN Rolling Backpack, 17 inch Water Resistant Wheeled Laptop Backpack, Carry on Luggage Business Bag, Overnight College Computer Backpack Trolley Suitcase for Men Women Adults to Travel, Black",69.99,4.5,653,3,20.69
clothing,"Tote Bag for Women, Lightweight Puffy Tote Bag with Compartments Shoulder Bag",34.99,4.5,744,4,5.91
clothing,"NonScents Shoe Deodorizer 1-Pack (2 Count) - Odor Eliminator, Air Freshener, Smell Absorber, Scent Remover for Shoes, Gym Bags, Soccer Cleats, Closets, Pet Area, Reusable - Shoe Deodorant",12.97,4.5,485,5,3.54
clothing,Par Three Golf Putting Green (3' x 9'),34.89,4.5,382,3,7.59
clothing,"Casio Men's G-Shock Quartz Watch with Resin Strap, Black, 20 (Model: DW5600E-1V)",49.88,4.5,894,1,10.41
clothing,2021 TaylorMade Distance+ Golf Balls,19.97,4.5,97,6,2.57
clothing,"Fullmosa Compatible Apple Watch Bands 49mm 45mm 44mm 42mm 41mm 40mm 38mm, Stainless Steel iWatch Band with Case for Apple Watch Ultra2 Ultra Series 9 8 7 6 5 4 3 2 1 SE SE2, 42mm 44mm 45mm Black",16.99,4.5,975,10,2.66
clothing,"Crayola Crayon Classpack, 800 Count, Bulk School Supplies For Teachers, Large Crayon Box, 8 Colors",50.54,4.5,826,4,13.91
clothing,"Garmin Vivoactive 4, GPS Smartwatch, Features Music, Body Energy Monitoring, Animated Workouts, Pulse Ox Sensors and More, Black",247.68,4.5,922,1,60.03
clothing,"5 Piece Everyday Essentials Makeup Brush Set, Includes 4 Brushes & Makeup Sponge, For Foundation, Blush, Bronzer, Contour, Eyeshadow, & Powder, Travel Gift Set, Cruelty-Free & Vegan",18.92,4.5,218,9,1.58
clothing,"Physix Gear Compression Socks 20-30 mmHg - Men & Women - Running, Nurses, Shin Splints, Flight, Travel",14.13,4.5,929,9,3.38
